SRC_Station_Name,SRC_STATION_ID,DEST_STATION_NAME,DEST_STATION_ID,OCT_ADT_FARE,OCT_STD_FARE,SINGLE_ADT_FARE,OCT_CON_CHILD_FARE,OCT_CON_ELDERLY_FARE,OCT_CON_PWD_FARE,SINGLE_CON_CHILD_FARE,SINGLE_CON_ELDERLY_FARE
Jordan,4,Fortress Hill,30,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Jordan,4,North Point,31,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Jordan,4,Quarry Bay,32,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Jordan,4,Tai Koo,33,14.9,7,15,7,2,2,7.5,7.5
Jordan,4,Sai Wan Ho,34,14.9,7,15,7,2,2,7.5,7.5
Jordan,4,Shau Kei Wan,35,14.9,7,15,7,2,2,7.5,7.5
Jordan,4,Heng Fa Chuen,36,14.9,7,15,7,2,2,7.5,7.5
Jordan,4,Chai Wan,37,14.9,7,15,7,2,2,7.5,7.5
Jordan,4,Lam Tin,38,8.7,4.2,10,4.2,2,2,4.5,4.5
Jordan,4,Hong Kong,39,10.1,5.1,11.5,5.1,2,2,5.5,5.5
Jordan,4,Kowloon,40,4.7,3,5,3,2,2,3.5,3.5
Jordan,4,Olympic,41,4.7,3,5,3,2,2,3.5,3.5
Jordan,4,Tsing Yi,42,10.5,4.7,12,4.7,2,2,5,5
Jordan,4,Tung Chung,43,17.7,8.9,20,8.9,2,2,10,10
Jordan,4,Yau Tong,48,8.7,4.2,10,4.2,2,2,4.5,4.5
Jordan,4,Tiu Keng Leng,49,10.5,4.7,12,4.7,2,2,5,5
Jordan,4,Tseung Kwan O,50,10.5,4.7,12,4.7,2,2,5,5
Jordan,4,Hang Hau,51,10.5,4.7,12,4.7,2,2,5,5
Jordan,4,Po Lam,52,10.5,4.7,12,4.7,2,2,5,5
Jordan,4,Nam Cheong,53,5.6,3,6,3,2,2,3.5,3.5
Jordan,4,Sunny Bay,54,15,7.3,16,7.3,2,2,7.5,7.5
Jordan,4,Disneyland Resort,55,21,10.6,24,10.6,2,2,12.5,12.5
Jordan,4,LOHAS Park,57,10.5,4.7,12,4.7,2,2,5,5
Jordan,4,Hung Hom,64,4.7,2.6,5,2.6,2,2,3,3
Jordan,4,Mong Kok East,65,5.6,3,6,3,2,2,3.5,3.5
Jordan,4,Tai Wai,67,9.6,4.8,11,4.8,2,2,5,5
Jordan,4,Sha Tin,68,9.6,4.8,11,4.8,2,2,5,5
Jordan,4,Fo Tan,69,10.5,5.3,12,5.3,2,2,5.5,5.5
Jordan,4,Racecourse,70,16.6,8.6,20.5,8.6,2,2,10,10
Jordan,4,University,71,10.5,5.3,12.5,5.3,2,2,5.5,5.5
Jordan,4,Tai Po Market,72,12.7,6.5,14.5,6.5,2,2,7,7
Jordan,4,Tai Wo,73,12.7,6.5,14.5,6.5,2,2,7,7
Jordan,4,Fanling,74,14.2,6.9,15,6.9,2,2,7.5,7.5
Jordan,4,Sheung Shui,75,14.2,6.9,15,6.9,2,2,7.5,7.5
Jordan,4,Lo Wu,76,44.4,41.6,47,22.5,22.5,22.5,23.5,23.5
Jordan,4,Lok Ma Chau,78,44.4,41.6,47,22.5,22.5,22.5,23.5,23.5
Jordan,4,East Tsim Sha Tsui,80,4.7,3,5,3,2,2,3.5,3.5
Jordan,4,Sai Ying Pun,81,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Jordan,4,HKU,82,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Jordan,4,Kennedy Town,83,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Jordan,4,Ho Man Tin,84,4.7,3,5,3,2,2,3.5,3.5
Jordan,4,Whampoa,85,5.6,3,6,3,2,2,3.5,3.5
Jordan,4,Ocean Park,86,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Jordan,4,Wong Chuk Hang,87,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Jordan,4,Lei Tung,88,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Jordan,4,South Horizons,89,14.9,7,15,7,2,2,7.5,7.5
Jordan,4,Hin Keng,90,9.6,4.8,11,4.8,2,2,5,5
Jordan,4,Kai Tak,91,7,3.5,7.5,3.5,2,2,4,4
Jordan,4,Sung Wong Toi,92,5.6,3,6,3,2,2,3.5,3.5
Jordan,4,To Kwa Wan,93,5.6,3,6,3,2,2,3.5,3.5
Jordan,4,Exhibition Centre,94,10.1,5.1,11.5,5.1,2,2,5.5,5.5
Jordan,4,Che Kung Temple,96,10.6,5.2,12,5.2,2,2,5.5,5.5
Jordan,4,Sha Tin Wai,97,10.6,5.2,12,5.2,2,2,5.5,5.5
Jordan,4,City One,98,10.6,5.2,12,5.2,2,2,5.5,5.5
Jordan,4,Shek Mun,99,10.6,5.2,12,5.2,2,2,5.5,5.5
Jordan,4,Tai Shui Hang,100,12.6,6.2,14.5,6.2,2,2,6.5,6.5
Jordan,4,Heng On,101,12.6,6.2,14.5,6.2,2,2,6.5,6.5
Jordan,4,Ma On Shan,102,12.6,6.2,14.5,6.2,2,2,6.5,6.5
Jordan,4,Wu Kai Sha,103,12.6,6.2,14.5,6.2,2,2,6.5,6.5
Jordan,4,Austin,111,4.7,3,5,3,2,2,3.5,3.5
Jordan,4,Tsuen Wan West,114,9.7,5,11,5,2,2,5.5,5.5
Jordan,4,Kam Sheung Road,115,19.6,9.9,20.5,9.9,2,2,11.5,11.5
Jordan,4,Yuen Long,116,20.6,10.5,21.5,10.5,2,2,12.5,12.5
Jordan,4,Long Ping,117,20.6,10.5,21.5,10.5,2,2,12.5,12.5
Jordan,4,Tin Shui Wai,118,20.6,10.5,21.5,10.5,2,2,12.5,12.5
Jordan,4,Siu Hong,119,20.6,10.5,21.5,10.5,2,2,12.5,12.5
Jordan,4,Tuen Mun,120,20.6,10.5,21.5,10.5,2,2,12.5,12.5
Yau Ma Tei,5,Central,1,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Yau Ma Tei,5,Admiralty,2,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Yau Ma Tei,5,Tsim Sha Tsui,3,4.7,3,5,3,2,2,3.5,3.5
Yau Ma Tei,5,Jordan,4,4.7,3,5,3,2,2,3.5,3.5
Yau Ma Tei,5,Yau Ma Tei,5,0,0,0,0,0,0,0,0
Yau Ma Tei,5,Mong Kok,6,4.7,3,5,3,2,2,3.5,3.5
Yau Ma Tei,5,Shek Kip Mei,7,5.6,3,6,3,2,2,3.5,3.5
Yau Ma Tei,5,Kowloon Tong,8,5.6,3,6,3,2,2,3.5,3.5
Yau Ma Tei,5,Lok Fu,9,7,3.5,7.5,3.5,2,2,4,4
Yau Ma Tei,5,Wong Tai Sin,10,7,3.5,7.5,3.5,2,2,4,4
Yau Ma Tei,5,Diamond Hill,11,8.7,4.2,10,4.2,2,2,4.5,4.5
Yau Ma Tei,5,Choi Hung,12,8.7,4.2,10,4.2,2,2,4.5,4.5
Yau Ma Tei,5,Kowloon Bay,13,8.7,4.2,10,4.2,2,2,4.5,4.5
Yau Ma Tei,5,Ngau Tau Kok,14,8.7,4.2,10,4.2,2,2,4.5,4.5
Yau Ma Tei,5,Kwun Tong,15,8.7,4.2,10,4.2,2,2,4.5,4.5
Yau Ma Tei,5,Prince Edward,16,4.7,3,5,3,2,2,3.5,3.5
Yau Ma Tei,5,Sham Shui Po,17,5.6,3,6,3,2,2,3.5,3.5
Yau Ma Tei,5,Cheung Sha Wan,18,5.6,3,6,3,2,2,3.5,3.5
Yau Ma Tei,5,Lai Chi Kok,19,7,3.5,7.5,3.5,2,2,4,4
Yau Ma Tei,5,Mei Foo,20,7,3.5,7.5,3.5,2,2,4,4
Yau Ma Tei,5,Lai King,21,8.7,4.2,10,4.2,2,2,4.5,4.5
Yau Ma Tei,5,Kwai Fong,22,8.7,4.2,10,4.2,2,2,4.5,4.5
Yau Ma Tei,5,Kwai Hing,23,10.5,4.7,12,4.7,2,2,5,5
Yau Ma Tei,5,Tai Wo Hau,24,10.5,4.7,12,4.7,2,2,5,5
Yau Ma Tei,5,Tsuen Wan,25,10.5,4.7,12,4.7,2,2,5,5
Yau Ma Tei,5,Sheung Wan,26,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Yau Ma Tei,5,Wan Chai,27,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Yau Ma Tei,5,Causeway Bay,28,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Yau Ma Tei,5,Tin Hau,29,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Yau Ma Tei,5,Fortress Hill,30,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Yau Ma Tei,5,North Point,31,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Yau Ma Tei,5,Quarry Bay,32,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Yau Ma Tei,5,Tai Koo,33,14.9,7,15,7,2,2,7.5,7.5
Yau Ma Tei,5,Sai Wan Ho,34,14.9,7,15,7,2,2,7.5,7.5
Yau Ma Tei,5,Shau Kei Wan,35,14.9,7,15,7,2,2,7.5,7.5
Yau Ma Tei,5,Heng Fa Chuen,36,14.9,7,15,7,2,2,7.5,7.5
Yau Ma Tei,5,Chai Wan,37,14.9,7,15,7,2,2,7.5,7.5
Yau Ma Tei,5,Lam Tin,38,8.7,4.2,10,4.2,2,2,4.5,4.5
Yau Ma Tei,5,Hong Kong,39,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Yau Ma Tei,5,Kowloon,40,4.7,3,5,3,2,2,3.5,3.5
Yau Ma Tei,5,Olympic,41,4.7,3,5,3,2,2,3.5,3.5
Yau Ma Tei,5,Tsing Yi,42,10.5,4.7,12,4.7,2,2,5,5
Yau Ma Tei,5,Tung Chung,43,17.7,8.9,20,8.9,2,2,10,10
Yau Ma Tei,5,Yau Tong,48,8.7,4.2,10,4.2,2,2,4.5,4.5
Yau Ma Tei,5,Tiu Keng Leng,49,10.5,4.7,12,4.7,2,2,5,5
Yau Ma Tei,5,Tseung Kwan O,50,10.5,4.7,12,4.7,2,2,5,5
Yau Ma Tei,5,Hang Hau,51,10.5,4.7,12,4.7,2,2,5,5
Yau Ma Tei,5,Po Lam,52,10.5,4.7,12,4.7,2,2,5,5
Yau Ma Tei,5,Nam Cheong,53,5.6,3,6,3,2,2,3.5,3.5
Yau Ma Tei,5,Sunny Bay,54,15,7.3,16,7.3,2,2,7.5,7.5
Yau Ma Tei,5,Disneyland Resort,55,21,10.6,24,10.6,2,2,12.5,12.5
Yau Ma Tei,5,LOHAS Park,57,10.5,4.7,12,4.7,2,2,5,5
Yau Ma Tei,5,Hung Hom,64,5.6,2.6,6,2.6,2,2,3,3
Yau Ma Tei,5,Mong Kok East,65,5.6,2.6,6,2.6,2,2,3,3
Yau Ma Tei,5,Tai Wai,67,9.1,4.4,11,4.4,2,2,4.5,4.5
Yau Ma Tei,5,Sha Tin,68,9.1,4.4,11,4.4,2,2,4.5,4.5
Yau Ma Tei,5,Fo Tan,69,9.6,5,11.5,5,2,2,5.5,5.5
Yau Ma Tei,5,Racecourse,70,16.6,8.6,19,8.6,2,2,10,10
Yau Ma Tei,5,University,71,10.3,5.1,12.5,5.1,2,2,5.5,5.5
Yau Ma Tei,5,Tai Po Market,72,12.1,6.1,13.5,6.1,2,2,6.5,6.5
Yau Ma Tei,5,Tai Wo,73,12.1,6.1,13.5,6.1,2,2,6.5,6.5
Yau Ma Tei,5,Fanling,74,12.9,6.7,14.5,6.7,2,2,7,7
Yau Ma Tei,5,Sheung Shui,75,12.9,6.7,14.5,6.7,2,2,7,7
Yau Ma Tei,5,Lo Wu,76,43.2,41,45.5,21.9,21.9,21.9,23.5,23.5
Yau Ma Tei,5,Lok Ma Chau,78,43.2,41,45.5,21.9,21.9,21.9,23.5,23.5
Yau Ma Tei,5,East Tsim Sha Tsui,80,4.7,3,5,3,2,2,3.5,3.5
Yau Ma Tei,5,Sai Ying Pun,81,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Yau Ma Tei,5,HKU,82,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Yau Ma Tei,5,Kennedy Town,83,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Yau Ma Tei,5,Ho Man Tin,84,4.7,3,5,3,2,2,3.5,3.5
Yau Ma Tei,5,Whampoa,85,4.7,3,5,3,2,2,3.5,3.5
Yau Ma Tei,5,Ocean Park,86,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Yau Ma Tei,5,Wong Chuk Hang,87,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Yau Ma Tei,5,Lei Tung,88,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Yau Ma Tei,5,South Horizons,89,14.9,7,15,7,2,2,7.5,7.5
Yau Ma Tei,5,Hin Keng,90,9.1,4.4,11,4.4,2,2,4.5,4.5
Yau Ma Tei,5,Kai Tak,91,5.6,3,6,3,2,2,3.5,3.5
Yau Ma Tei,5,Sung Wong Toi,92,5.6,3,6,3,2,2,3.5,3.5
Yau Ma Tei,5,To Kwa Wan,93,4.7,3,5,3,2,2,3.5,3.5
Yau Ma Tei,5,Exhibition Centre,94,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Yau Ma Tei,5,Che Kung Temple,96,9.3,4.7,11,4.7,2,2,5,5
Yau Ma Tei,5,Sha Tin Wai,97,9.3,4.7,11,4.7,2,2,5,5
Yau Ma Tei,5,City One,98,9.3,4.7,11,4.7,2,2,5,5
Yau Ma Tei,5,Shek Mun,99,9.3,4.7,11,4.7,2,2,5,5
Yau Ma Tei,5,Tai Shui Hang,100,11.3,5.7,13,5.7,2,2,6,6
Yau Ma Tei,5,Heng On,101,11.3,5.7,13,5.7,2,2,6,6
Yau Ma Tei,5,Ma On Shan,102,11.3,5.7,13,5.7,2,2,6,6
Yau Ma Tei,5,Wu Kai Sha,103,11.3,5.7,13,5.7,2,2,6,6
Yau Ma Tei,5,Austin,111,4.7,3,5,3,2,2,3.5,3.5
Yau Ma Tei,5,Tsuen Wan West,114,9.5,4.8,11,4.8,2,2,5,5
Yau Ma Tei,5,Kam Sheung Road,115,19.6,9.9,20.5,9.9,2,2,11.5,11.5
Yau Ma Tei,5,Yuen Long,116,20.6,10.5,21.5,10.5,2,2,12,12
Yau Ma Tei,5,Long Ping,117,20.6,10.5,21.5,10.5,2,2,12,12
Yau Ma Tei,5,Tin Shui Wai,118,20.6,10.5,21.5,10.5,2,2,12,12
Yau Ma Tei,5,Siu Hong,119,20.6,10.5,21.5,10.5,2,2,12,12
Yau Ma Tei,5,Tuen Mun,120,20.6,10.5,21.5,10.5,2,2,12,12
Mong Kok,6,Central,1,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Mong Kok,6,Admiralty,2,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Mong Kok,6,Tsim Sha Tsui,3,5.6,3,6,3,2,2,3.5,3.5
Mong Kok,6,Jordan,4,4.7,3,5,3,2,2,3.5,3.5
Mong Kok,6,Yau Ma Tei,5,4.7,3,5,3,2,2,3.5,3.5
Mong Kok,6,Mong Kok,6,0,0,0,0,0,0,0,0
Mong Kok,6,Shek Kip Mei,7,4.7,3,5,3,2,2,3.5,3.5
Mong Kok,6,Kowloon Tong,8,5.6,3,6,3,2,2,3.5,3.5
Mong Kok,6,Lok Fu,9,5.6,3,6,3,2,2,3.5,3.5
Mong Kok,6,Wong Tai Sin,10,7,3.5,7.5,3.5,2,2,4,4
Mong Kok,6,Diamond Hill,11,7,3.5,7.5,3.5,2,2,4,4
Mong Kok,6,Choi Hung,12,8.7,4.2,10,4.2,2,2,4.5,4.5
Mong Kok,6,Kowloon Bay,13,8.7,4.2,10,4.2,2,2,4.5,4.5
Mong Kok,6,Ngau Tau Kok,14,8.7,4.2,10,4.2,2,2,4.5,4.5
Mong Kok,6,Kwun Tong,15,8.7,4.2,10,4.2,2,2,4.5,4.5
Mong Kok,6,Prince Edward,16,4.7,3,5,3,2,2,3.5,3.5
Mong Kok,6,Sham Shui Po,17,4.7,3,5,3,2,2,3.5,3.5
Mong Kok,6,Cheung Sha Wan,18,5.6,3,6,3,2,2,3.5,3.5
Mong Kok,6,Lai Chi Kok,19,5.6,3,6,3,2,2,3.5,3.5
Mong Kok,6,Mei Foo,20,7,3.5,7.5,3.5,2,2,4,4
Mong Kok,6,Lai King,21,7,3.5,7.5,3.5,2,2,4,4
Mong Kok,6,Kwai Fong,22,8.7,4.2,10,4.2,2,2,4.5,4.5
Mong Kok,6,Kwai Hing,23,8.7,4.2,10,4.2,2,2,4.5,4.5
Mong Kok,6,Tai Wo Hau,24,8.7,4.2,10,4.2,2,2,4.5,4.5
Mong Kok,6,Tsuen Wan,25,8.7,4.2,10,4.2,2,2,4.5,4.5
Mong Kok,6,Sheung Wan,26,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Mong Kok,6,Wan Chai,27,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Mong Kok,6,Causeway Bay,28,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Mong Kok,6,Tin Hau,29,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Mong Kok,6,Fortress Hill,30,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Mong Kok,6,North Point,31,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Mong Kok,6,Quarry Bay,32,14.9,7,15,7,2,2,7.5,7.5
Mong Kok,6,Tai Koo,33,14.9,7,15,7,2,2,7.5,7.5
Mong Kok,6,Sai Wan Ho,34,14.9,7,15,7,2,2,7.5,7.5
Mong Kok,6,Shau Kei Wan,35,14.9,7,15,7,2,2,7.5,7.5
Mong Kok,6,Heng Fa Chuen,36,14.9,7,15,7,2,2,7.5,7.5
Mong Kok,6,Chai Wan,37,14.9,7,15,7,2,2,7.5,7.5
Mong Kok,6,Lam Tin,38,8.7,4.2,10,4.2,2,2,4.5,4.5
Mong Kok,6,Hong Kong,39,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Mong Kok,6,Kowloon,40,4.7,3,5,3,2,2,3.5,3.5
Mong Kok,6,Olympic,41,4.7,3,5,3,2,2,3.5,3.5
Mong Kok,6,Tsing Yi,42,8.7,4.2,10,4.2,2,2,4.5,4.5
Mong Kok,6,Tung Chung,43,17.7,8.9,20,8.9,2,2,10,10
Mong Kok,6,Yau Tong,48,8.7,4.2,10,4.2,2,2,4.5,4.5
Mong Kok,6,Tiu Keng Leng,49,10.5,4.7,12,4.7,2,2,5,5
Mong Kok,6,Tseung Kwan O,50,10.5,4.7,12,4.7,2,2,5,5
Mong Kok,6,Hang Hau,51,10.5,4.7,12,4.7,2,2,5,5
Mong Kok,6,Po Lam,52,10.5,4.7,12,4.7,2,2,5,5
Mong Kok,6,Nam Cheong,53,4.7,3,5,3,2,2,3.5,3.5
Mong Kok,6,Sunny Bay,54,15,7.3,16,7.3,2,2,7.5,7.5
Mong Kok,6,Disneyland Resort,55,21,10.6,24,10.6,2,2,12.5,12.5
Mong Kok,6,LOHAS Park,57,10.5,4.7,12,4.7,2,2,5,5
Mong Kok,6,Hung Hom,64,5.6,2.6,6,2.6,2,2,3,3
Mong Kok,6,Mong Kok East,65,4.7,2.1,5,2.1,2,2,2.5,2.5
Mong Kok,6,Tai Wai,67,9.1,4.4,11,4.4,2,2,4.5,4.5
Mong Kok,6,Sha Tin,68,9.1,4.4,11,4.4,2,2,4.5,4.5
Mong Kok,6,Fo Tan,69,9.6,5,11.5,5,2,2,5.5,5.5
Mong Kok,6,Racecourse,70,16.6,8.6,19,8.6,2,2,10,10
Mong Kok,6,University,71,10.3,5.1,12.5,5.1,2,2,5.5,5.5
Mong Kok,6,Tai Po Market,72,12.1,6.1,13.5,6.1,2,2,6.5,6.5
Mong Kok,6,Tai Wo,73,12.1,6.1,13.5,6.1,2,2,6.5,6.5
Mong Kok,6,Fanling,74,12.9,6.7,14.5,6.7,2,2,7,7
Mong Kok,6,Sheung Shui,75,12.9,6.7,14.5,6.7,2,2,7,7
Mong Kok,6,Lo Wu,76,43.2,41,45.5,21.9,21.9,21.9,23.5,23.5
Mong Kok,6,Lok Ma Chau,78,43.2,41,45.5,21.9,21.9,21.9,23.5,23.5
Mong Kok,6,East Tsim Sha Tsui,80,5.6,3,6,3,2,2,3.5,3.5
Mong Kok,6,Sai Ying Pun,81,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Mong Kok,6,HKU,82,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Mong Kok,6,Kennedy Town,83,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Mong Kok,6,Ho Man Tin,84,4.7,3,5,3,2,2,3.5,3.5
Mong Kok,6,Whampoa,85,5.6,3,6,3,2,2,3.5,3.5
Mong Kok,6,Ocean Park,86,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Mong Kok,6,Wong Chuk Hang,87,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Mong Kok,6,Lei Tung,88,14.9,7,15,7,2,2,7.5,7.5
Mong Kok,6,South Horizons,89,14.9,7,15,7,2,2,7.5,7.5
Mong Kok,6,Hin Keng,90,9.1,4.4,11,4.4,2,2,4.5,4.5
Mong Kok,6,Kai Tak,91,7,3.5,7.5,3.5,2,2,4,4
Mong Kok,6,Sung Wong Toi,92,5.6,3,6,3,2,2,3.5,3.5
Mong Kok,6,To Kwa Wan,93,5.6,3,6,3,2,2,3.5,3.5
Mong Kok,6,Exhibition Centre,94,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Mong Kok,6,Che Kung Temple,96,9.3,4.7,11,4.7,2,2,5,5
Mong Kok,6,Sha Tin Wai,97,9.3,4.7,11,4.7,2,2,5,5
Mong Kok,6,City One,98,9.3,4.7,11,4.7,2,2,5,5
Mong Kok,6,Shek Mun,99,9.3,4.7,11,4.7,2,2,5,5
Mong Kok,6,Tai Shui Hang,100,11.3,5.7,13,5.7,2,2,6,6
Mong Kok,6,Heng On,101,11.3,5.7,13,5.7,2,2,6,6
Mong Kok,6,Ma On Shan,102,11.3,5.7,13,5.7,2,2,6,6
Mong Kok,6,Wu Kai Sha,103,11.3,5.7,13,5.7,2,2,6,6
Mong Kok,6,Austin,111,4.7,3,5,3,2,2,3.5,3.5
Mong Kok,6,Tsuen Wan West,114,8.7,4.8,10,4.8,2,2,5,5
Mong Kok,6,Kam Sheung Road,115,17.9,9.5,18.5,9.5,2,2,11,11
Mong Kok,6,Yuen Long,116,19.7,10.5,20.5,10.5,2,2,12,12
Mong Kok,6,Long Ping,117,19.7,10.5,20.5,10.5,2,2,12,12
Mong Kok,6,Tin Shui Wai,118,19.7,10.5,20.5,10.5,2,2,12,12
Mong Kok,6,Siu Hong,119,19.7,10.5,20.5,10.5,2,2,12,12
Mong Kok,6,Tuen Mun,120,19.7,10.5,20.5,10.5,2,2,12,12
Shek Kip Mei,7,Central,1,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Shek Kip Mei,7,Admiralty,2,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Shek Kip Mei,7,Tsim Sha Tsui,3,7,3.5,7.5,3.5,2,2,4,4
Shek Kip Mei,7,Jordan,4,5.6,3,6,3,2,2,3.5,3.5
Shek Kip Mei,7,Yau Ma Tei,5,5.6,3,6,3,2,2,3.5,3.5
Shek Kip Mei,7,Mong Kok,6,4.7,3,5,3,2,2,3.5,3.5
Shek Kip Mei,7,Shek Kip Mei,7,0,0,0,0,0,0,0,0
Shek Kip Mei,7,Kowloon Tong,8,4.7,3,5,3,2,2,3.5,3.5
Shek Kip Mei,7,Lok Fu,9,4.7,3,5,3,2,2,3.5,3.5
Shek Kip Mei,7,Wong Tai Sin,10,5.6,3,6,3,2,2,3.5,3.5
Shek Kip Mei,7,Diamond Hill,11,5.6,3,6,3,2,2,3.5,3.5
Shek Kip Mei,7,Choi Hung,12,7,3.5,7.5,3.5,2,2,4,4
Shek Kip Mei,7,Kowloon Bay,13,7,3.5,7.5,3.5,2,2,4,4
Shek Kip Mei,7,Ngau Tau Kok,14,8.7,4.2,10,4.2,2,2,4.5,4.5
Shek Kip Mei,7,Kwun Tong,15,8.7,4.2,10,4.2,2,2,4.5,4.5
Shek Kip Mei,7,Prince Edward,16,4.7,3,5,3,2,2,3.5,3.5
Shek Kip Mei,7,Sham Shui Po,17,4.7,3,5,3,2,2,3.5,3.5
Shek Kip Mei,7,Cheung Sha Wan,18,4.7,3,5,3,2,2,3.5,3.5
Shek Kip Mei,7,Lai Chi Kok,19,5.6,3,6,3,2,2,3.5,3.5
Shek Kip Mei,7,Mei Foo,20,5.6,3,6,3,2,2,3.5,3.5
Shek Kip Mei,7,Lai King,21,7,3.5,7.5,3.5,2,2,4,4
Shek Kip Mei,7,Kwai Fong,22,7,3.5,7.5,3.5,2,2,4,4
Shek Kip Mei,7,Kwai Hing,23,8.7,4.2,10,4.2,2,2,4.5,4.5
Shek Kip Mei,7,Tai Wo Hau,24,8.7,4.2,10,4.2,2,2,4.5,4.5
Shek Kip Mei,7,Tsuen Wan,25,8.7,4.2,10,4.2,2,2,4.5,4.5
Shek Kip Mei,7,Sheung Wan,26,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Shek Kip Mei,7,Wan Chai,27,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Shek Kip Mei,7,Causeway Bay,28,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Shek Kip Mei,7,Tin Hau,29,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Shek Kip Mei,7,Fortress Hill,30,14.9,7,15,7,2,2,7.5,7.5
Shek Kip Mei,7,North Point,31,14.9,7,15,7,2,2,7.5,7.5
Shek Kip Mei,7,Quarry Bay,32,14.9,7,15,7,2,2,7.5,7.5
Shek Kip Mei,7,Tai Koo,33,14.9,7,15,7,2,2,7.5,7.5
Shek Kip Mei,7,Sai Wan Ho,34,14.9,7,15,7,2,2,7.5,7.5
Shek Kip Mei,7,Shau Kei Wan,35,14.9,7,15,7,2,2,7.5,7.5
Shek Kip Mei,7,Heng Fa Chuen,36,14.9,7,15,7,2,2,7.5,7.5
Shek Kip Mei,7,Chai Wan,37,14.9,7,15,7,2,2,7.5,7.5
Shek Kip Mei,7,Lam Tin,38,8.7,4.2,10,4.2,2,2,4.5,4.5
Shek Kip Mei,7,Hong Kong,39,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Shek Kip Mei,7,Kowloon,40,5.6,3,6,3,2,2,3.5,3.5
Shek Kip Mei,7,Olympic,41,4.7,3,5,3,2,2,3.5,3.5
Shek Kip Mei,7,Tsing Yi,42,8.7,4.2,10,4.2,2,2,4.5,4.5
Shek Kip Mei,7,Tung Chung,43,17.7,8.9,20,8.9,2,2,10,10
Shek Kip Mei,7,Yau Tong,48,8.7,4.2,10,4.2,2,2,4.5,4.5
Shek Kip Mei,7,Tiu Keng Leng,49,10.5,4.7,12,4.7,2,2,5,5
Shek Kip Mei,7,Tseung Kwan O,50,10.5,4.7,12,4.7,2,2,5,5
Shek Kip Mei,7,Hang Hau,51,10.5,4.7,12,4.7,2,2,5,5
Shek Kip Mei,7,Po Lam,52,10.5,4.7,12,4.7,2,2,5,5
Shek Kip Mei,7,Nam Cheong,53,4.7,3,5,3,2,2,3.5,3.5
Shek Kip Mei,7,Sunny Bay,54,15,7.3,16,7.3,2,2,7.5,7.5
Shek Kip Mei,7,Disneyland Resort,55,21,10.6,24,10.6,2,2,12.5,12.5
Shek Kip Mei,7,LOHAS Park,57,10.5,4.7,12,4.7,2,2,5,5
Shek Kip Mei,7,Hung Hom,64,5.6,3.2,6,3.2,2,2,3.5,3.5
Shek Kip Mei,7,Mong Kok East,65,5.6,3.2,6,3.2,2,2,3.5,3.5
Shek Kip Mei,7,Tai Wai,67,8.1,4.4,9.5,4.4,2,2,4.5,4.5
